gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
4264054799	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1427370391	Animalia	Chordata	Aves	Columbiformes	Columbidae	Columba	Columba livia		SPECIES	Columba livia J.F.Gmelin, 1789	Columba livia		US	Highbridge Park--S of Alexander Hamilton Bridge	New York	PRESENT	7	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.839043	-73.93483							2022-05-14T00:00:00	14	5	2022	2495414	2495414	HUMAN_OBSERVATION	CLO	EBIRD	OBS1427370391				CC_BY_4_0		obsr246289			2023-08-25T15:51:10.972Z		CONTINENT_DERIVED_FROM_COORDINATES
4263893502	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ATL_NY:OBS1503313237	Animalia	Chordata	Aves	Columbiformes	Columbidae	Zenaida	Zenaida macroura		SPECIES	Zenaida macroura (Linnaeus, 1758)	Zenaida macroura		US	Highbridge Park--S of Alexander Hamilton Bridge	New York	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.839043	-73.93483							2022-08-22T00:00:00	22	8	2022	2495347	2495347	HUMAN_OBSERVATION	CLO	EBIRD_ATL_NY	OBS1503313237				CC_BY_4_0		obsr1012275			2023-08-25T15:24:50.963Z		CONTINENT_DERIVED_FROM_COORDINATES
4263858691	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1390090212	Animalia	Chordata	Aves	Passeriformes	Parulidae	Setophaga	Setophaga palmarum		SPECIES	Setophaga palmarum (J.F.Gmelin, 1789)	Setophaga palmarum		US	Highbridge Park--S of Alexander Hamilton Bridge	New York	PRESENT	3	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.839043	-73.93483							2022-04-12T00:00:00	12	4	2022	7341822	7341822	HUMAN_OBSERVATION	CLO	EBIRD	OBS1390090212				CC_BY_4_0		obsr1337140			2023-08-25T15:51:59.229Z		CONTINENT_DERIVED_FROM_COORDINATES
4263182858	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1415653019	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus fuscescens		SPECIES	Catharus fuscescens (Stephens, 1817)	Catharus fuscescens		US	Highbridge Park--S of Alexander Hamilton Bridge	New York	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.839043	-73.93483							2022-05-05T00:00:00	5	5	2022	2490804	2490804	HUMAN_OBSERVATION	CLO	EBIRD	OBS1415653019				CC_BY_4_0		obsr2091275			2023-08-25T15:23:17.993Z		CONTINENT_DERIVED_FROM_COORDINATES
4263160146	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1395425006	Animalia	Chordata	Aves	Columbiformes	Columbidae	Columba	Columba livia		SPECIES	Columba livia J.F.Gmelin, 1789	Columba livia		US	Highbridge Park--S of Alexander Hamilton Bridge	New York	PRESENT	24	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.839043	-73.93483							2022-04-17T00:00:00	17	4	2022	2495414	2495414	HUMAN_OBSERVATION	CLO	EBIRD	OBS1395425006				CC_BY_4_0		obsr2895275			2023-08-25T15:50:43.324Z		CONTINENT_DERIVED_FROM_COORDINATES
4263103278	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ATL_NY:OBS1410330668	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus fuscescens		SPECIES	Catharus fuscescens (Stephens, 1817)	Catharus fuscescens		US	Highbridge Park--S of Alexander Hamilton Bridge	New York	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.839043	-73.93483							2022-05-01T00:00:00	1	5	2022	2490804	2490804	HUMAN_OBSERVATION	CLO	EBIRD_ATL_NY	OBS1410330668				CC_BY_4_0		obsr1012275			2023-08-25T15:53:01.583Z		CONTINENT_DERIVED_FROM_COORDINATES
4263055562	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1469737643	Animalia	Chordata	Aves	Passeriformes	Turdidae	Turdus	Turdus migratorius		SPECIES	Turdus migratorius Linnaeus, 1766	Turdus migratorius		US	Highbridge Park--S of Alexander Hamilton Bridge	New York	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.839043	-73.93483							2022-06-29T00:00:00	29	6	2022	9510564	9510564	HUMAN_OBSERVATION	CLO	EBIRD	OBS1469737643				CC_BY_4_0		obsr2895275			2023-08-25T15:24:10.111Z		CONTINENT_DERIVED_FROM_COORDINATES
4262885276	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1495124903	Animalia	Chordata	Aves	Passeriformes	Mimidae	Dumetella	Dumetella carolinensis		SPECIES	Dumetella carolinensis (Linnaeus, 1766)	Dumetella carolinensis		US	Highbridge Park--S of Alexander Hamilton Bridge	New York	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.839043	-73.93483							2022-08-09T00:00:00	9	8	2022	2494936	2494936	HUMAN_OBSERVATION	CLO	EBIRD	OBS1495124903				CC_BY_4_0		obsr2895275			2023-08-25T16:00:09.428Z		CONTINENT_DERIVED_FROM_COORDINATES
4262835293	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ATL_NY:OBS1415494421	Animalia	Chordata	Aves	Passeriformes	Parulidae	Setophaga	Setophaga virens		SPECIES	Setophaga virens (J.F.Gmelin, 1789)	Setophaga virens		US	Highbridge Park--S of Alexander Hamilton Bridge	New York	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.839043	-73.93483							2022-05-05T00:00:00	5	5	2022	6092631	6092631	HUMAN_OBSERVATION	CLO	EBIRD_ATL_NY	OBS1415494421				CC_BY_4_0		obsr1012275			2023-08-25T15:23:10.634Z		CONTINENT_DERIVED_FROM_COORDINATES
4262835284	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1415490560	Animalia	Chordata	Aves	Passeriformes	Turdidae	Turdus	Turdus migratorius		SPECIES	Turdus migratorius Linnaeus, 1766	Turdus migratorius		US	Highbridge Park--S of Alexander Hamilton Bridge	New York	PRESENT	8	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.839043	-73.93483							2022-05-05T00:00:00	5	5	2022	9510564	9510564	HUMAN_OBSERVATION	CLO	EBIRD	OBS1415490560				CC_BY_4_0		obsr246289			2023-08-25T15:22:57.672Z		CONTINENT_DERIVED_FROM_COORDINATES
4262713943	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ATL_NY:OBS1552103589	Animalia	Chordata	Aves	Passeriformes	Turdidae	Turdus	Turdus migratorius		SPECIES	Turdus migratorius Linnaeus, 1766	Turdus migratorius		US	Highbridge Park--S of Alexander Hamilton Bridge	New York	PRESENT	5	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.839043	-73.93483							2022-10-31T00:00:00	31	10	2022	9510564	9510564	HUMAN_OBSERVATION	CLO	EBIRD_ATL_NY	OBS1552103589				CC_BY_4_0		obsr1012275			2023-08-25T15:25:17.925Z		CONTINENT_DERIVED_FROM_COORDINATES
4262603447	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ATL_NY:OBS1558738204	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Buteo	Buteo jamaicensis		SPECIES	Buteo jamaicensis (Gmelin, 1788)	Buteo jamaicensis		US	Highbridge Park--S of Alexander Hamilton Bridge	New York	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.839043	-73.93483							2022-11-10T00:00:00	10	11	2022	2480542	2480542	HUMAN_OBSERVATION	CLO	EBIRD_ATL_NY	OBS1558738204				CC_BY_4_0		obsr1012275			2023-08-25T15:55:35.262Z		CONTINENT_DERIVED_FROM_COORDINATES
4262343468	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ATL_NY:OBS1413146932	Animalia	Chordata	Aves	Passeriformes	Turdidae	Hylocichla	Hylocichla mustelina		SPECIES	Hylocichla mustelina (Gmelin, 1789)	Hylocichla mustelina		US	Highbridge Park--S of Alexander Hamilton Bridge	New York	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.839043	-73.93483							2022-05-03T00:00:00	3	5	2022	2490872	2490872	HUMAN_OBSERVATION	CLO	EBIRD_ATL_NY	OBS1413146932				CC_BY_4_0		obsr1012275			2023-08-25T15:22:53.790Z		CONTINENT_DERIVED_FROM_COORDINATES
4262264563	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ATL_NY:OBS1413150551	Animalia	Chordata	Aves	Suliformes	Phalacrocoracidae	Phalacrocorax	Phalacrocorax auritus		SPECIES	Nannopterum auritum (R.P.Lesson, 1831)	Nannopterum auritum		US	Highbridge Park--S of Alexander Hamilton Bridge	New York	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.839043	-73.93483							2022-05-03T00:00:00	3	5	2022	9275717	2481875	HUMAN_OBSERVATION	CLO	EBIRD_ATL_NY	OBS1413150551				CC_BY_4_0		obsr1012275			2023-08-25T15:54:27.511Z		CONTINENT_DERIVED_FROM_COORDINATES
4262261478	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1525129638	Animalia	Chordata	Aves	Passeriformes	Tyrannidae	Sayornis	Sayornis phoebe		SPECIES	Sayornis phoebe (Latham, 1790)	Sayornis phoebe		US	Highbridge Park--S of Alexander Hamilton Bridge	New York	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.839043	-73.93483							2022-09-24T00:00:00	24	9	2022	2483606	2483606	HUMAN_OBSERVATION	CLO	EBIRD	OBS1525129638				CC_BY_4_0		obsr763573			2023-08-25T15:26:45.862Z		CONTINENT_DERIVED_FROM_COORDINATES
4262250671	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1427370396	Animalia	Chordata	Aves	Passeriformes	Cardinalidae	Cardinalis	Cardinalis cardinalis		SPECIES	Cardinalis cardinalis (Linnaeus, 1758)	Cardinalis cardinalis		US	Highbridge Park--S of Alexander Hamilton Bridge	New York	PRESENT	6	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.839043	-73.93483							2022-05-14T00:00:00	14	5	2022	2490384	2490384	HUMAN_OBSERVATION	CLO	EBIRD	OBS1427370396				CC_BY_4_0		obsr246289			2023-08-25T15:23:55.794Z		CONTINENT_DERIVED_FROM_COORDINATES
4262203635	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1528630847	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	Larus delawarensis		SPECIES	Larus delawarensis Ord, 1815	Larus delawarensis		US	Highbridge Park--S of Alexander Hamilton Bridge	New York	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.839043	-73.93483							2022-09-29T00:00:00	29	9	2022	2481134	2481134	HUMAN_OBSERVATION	CLO	EBIRD	OBS1528630847				CC_BY_4_0		obsr1709209			2023-08-25T15:24:22.910Z		CONTINENT_DERIVED_FROM_COORDINATES
4262162400	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1537905442	Animalia	Chordata	Aves	Passeriformes	Paridae	Baeolophus	Baeolophus bicolor		SPECIES	Baeolophus bicolor (Linnaeus, 1766)	Baeolophus bicolor		US	Highbridge Park--N of Alexander Hamilton Bridge	New York	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.852894	-73.92612							2022-10-11T00:00:00	11	10	2022	2487887	2487887	HUMAN_OBSERVATION	CLO	EBIRD	OBS1537905442				CC_BY_4_0		obsr2227055			2023-08-25T15:25:28.053Z		CONTINENT_DERIVED_FROM_COORDINATES
4262114472	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1528630853	Animalia	Chordata	Aves	Passeriformes	Cardinalidae	Cardinalis	Cardinalis cardinalis		SPECIES	Cardinalis cardinalis (Linnaeus, 1758)	Cardinalis cardinalis		US	Highbridge Park--S of Alexander Hamilton Bridge	New York	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.839043	-73.93483							2022-09-29T00:00:00	29	9	2022	2490384	2490384	HUMAN_OBSERVATION	CLO	EBIRD	OBS1528630853				CC_BY_4_0		obsr1709209			2023-08-25T15:52:46.326Z		CONTINENT_DERIVED_FROM_COORDINATES
4261996792	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ATL_NY:OBS1437395049	Animalia	Chordata	Aves	Columbiformes	Columbidae	Columba	Columba livia		SPECIES	Columba livia J.F.Gmelin, 1789	Columba livia		US	Highbridge Park--S of Alexander Hamilton Bridge	New York	PRESENT	15	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.839043	-73.93483							2022-05-21T00:00:00	21	5	2022	2495414	2495414	HUMAN_OBSERVATION	CLO	EBIRD_ATL_NY	OBS1437395049				CC_BY_4_0		obsr1012275			2023-08-25T15:23:22.430Z		CONTINENT_DERIVED_FROM_COORDINATES
4261970871	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1528630861	Animalia	Chordata	Aves	Falconiformes	Falconidae	Falco	Falco peregrinus		SPECIES	Falco peregrinus Tunstall, 1771	Falco peregrinus		US	Highbridge Park--S of Alexander Hamilton Bridge	New York	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.839043	-73.93483							2022-09-29T00:00:00	29	9	2022	2481047	2481047	HUMAN_OBSERVATION	CLO	EBIRD	OBS1528630861				CC_BY_4_0		obsr1709209			2023-08-25T15:54:05.834Z		CONTINENT_DERIVED_FROM_COORDINATES
4261920007	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1442879421	Animalia	Chordata	Aves	Piciformes	Picidae	Melanerpes	Melanerpes carolinus		SPECIES	Melanerpes carolinus (Linnaeus, 1758)	Melanerpes carolinus		US	Highbridge Park--S of Alexander Hamilton Bridge	New York	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.839043	-73.93483							2022-05-26T00:00:00	26	5	2022	2478106	2478106	HUMAN_OBSERVATION	CLO	EBIRD	OBS1442879421				CC_BY_4_0		obsr1709209			2023-08-25T15:26:12.189Z		CONTINENT_DERIVED_FROM_COORDINATES
4261661950	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1427370409	Animalia	Chordata	Aves	Passeriformes	Passeridae	Passer	Passer domesticus		SPECIES	Passer domesticus (Linnaeus, 1758)	Passer domesticus		US	Highbridge Park--S of Alexander Hamilton Bridge	New York	PRESENT	17	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.839043	-73.93483							2022-05-14T00:00:00	14	5	2022	5231190	5231190	HUMAN_OBSERVATION	CLO	EBIRD	OBS1427370409				CC_BY_4_0		obsr246289			2023-08-25T15:53:28.019Z		CONTINENT_DERIVED_FROM_COORDINATES
4261532913	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1468538379	Animalia	Chordata	Aves	Passeriformes	Mimidae	Dumetella	Dumetella carolinensis		SPECIES	Dumetella carolinensis (Linnaeus, 1766)	Dumetella carolinensis		US	Highbridge Park--S of Alexander Hamilton Bridge	New York	PRESENT	5	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.839043	-73.93483							2022-06-27T00:00:00	27	6	2022	2494936	2494936	HUMAN_OBSERVATION	CLO	EBIRD	OBS1468538379				CC_BY_4_0		obsr2895275			2023-08-25T15:51:37.318Z		CONTINENT_DERIVED_FROM_COORDINATES
4261459749	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1434297125	Animalia	Chordata	Aves	Passeriformes	Troglodytidae	Troglodytes	Troglodytes aedon		SPECIES	Troglodytes aedon Vieillot, 1809	Troglodytes aedon		US	Highbridge Park--S of Alexander Hamilton Bridge	New York	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.839043	-73.93483							2022-05-18T00:00:00	18	5	2022	5231459	5231459	HUMAN_OBSERVATION	CLO	EBIRD	OBS1434297125				CC_BY_4_0		obsr246289			2023-08-25T15:50:58.150Z		CONTINENT_DERIVED_FROM_COORDINATES
4261114130	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1536526592	Animalia	Chordata	Aves	Passeriformes	Tyrannidae	Sayornis	Sayornis phoebe		SPECIES	Sayornis phoebe (Latham, 1790)	Sayornis phoebe		US	Highbridge Park--S of Alexander Hamilton Bridge	New York	PRESENT	3	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.839043	-73.93483							2022-10-09T00:00:00	9	10	2022	2483606	2483606	HUMAN_OBSERVATION	CLO	EBIRD	OBS1536526592				CC_BY_4_0		obsr763573			2023-08-25T15:53:34.661Z		CONTINENT_DERIVED_FROM_COORDINATES
4261094160	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ATL_NY:OBS1495896641	Animalia	Chordata	Aves	Passeriformes	Corvidae	Cyanocitta	Cyanocitta cristata		SPECIES	Cyanocitta cristata (Linnaeus, 1758)	Cyanocitta cristata		US	Highbridge Park--S of Alexander Hamilton Bridge	New York	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.839043	-73.93483							2022-08-11T00:00:00	11	8	2022	2482593	2482593	HUMAN_OBSERVATION	CLO	EBIRD_ATL_NY	OBS1495896641				CC_BY_4_0		obsr1012275			2023-08-25T15:25:31.342Z		CONTINENT_DERIVED_FROM_COORDINATES
4260918057	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1380966369	Animalia	Chordata	Aves	Passeriformes	Turdidae	Turdus	Turdus migratorius		SPECIES	Turdus migratorius Linnaeus, 1766	Turdus migratorius		US	Highbridge Park, New York US-NY 40.83283, -73.93947	New York	PRESENT	13	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.832832	-73.939476							2022-04-02T00:00:00	2	4	2022	9510564	9510564	HUMAN_OBSERVATION	CLO	EBIRD	OBS1380966369				CC_BY_4_0		obsr763573			2023-08-25T15:51:53.963Z		CONTINENT_DERIVED_FROM_COORDINATES
4260916858	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ATL_NY:OBS1391686467	Animalia	Chordata	Aves	Passeriformes	Passeridae	Passer	Passer domesticus		SPECIES	Passer domesticus (Linnaeus, 1758)	Passer domesticus		US	Highbridge Park--S of Alexander Hamilton Bridge	New York	PRESENT	3	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.839043	-73.93483							2022-04-14T00:00:00	14	4	2022	5231190	5231190	HUMAN_OBSERVATION	CLO	EBIRD_ATL_NY	OBS1391686467				CC_BY_4_0		obsr1012275			2023-08-25T15:22:55.515Z		CONTINENT_DERIVED_FROM_COORDINATES
4260649873	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1528630855	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Accipiter	Accipiter cooperii		SPECIES	Accipiter cooperii (Bonaparte, 1828)	Accipiter cooperii		US	Highbridge Park--S of Alexander Hamilton Bridge	New York	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.839043	-73.93483							2022-09-29T00:00:00	29	9	2022	2480621	2480621	HUMAN_OBSERVATION	CLO	EBIRD	OBS1528630855				CC_BY_4_0		obsr1709209			2023-08-25T15:54:38.739Z		CONTINENT_DERIVED_FROM_COORDINATES
4260250539	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1350661102	Animalia	Chordata	Aves	Anseriformes	Anatidae	Branta	Branta canadensis		SPECIES	Branta canadensis (Linnaeus, 1758)	Branta canadensis		US	Highbridge Park--S of Alexander Hamilton Bridge	New York	PRESENT	14	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.839043	-73.93483							2022-02-23T00:00:00	23	2	2022	5232437	5232437	HUMAN_OBSERVATION	CLO	EBIRD	OBS1350661102				CC_BY_4_0		obsr246289			2023-08-25T15:22:34.378Z		CONTINENT_DERIVED_FROM_COORDINATES
4260106025	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1390090214	Animalia	Chordata	Aves	Piciformes	Picidae	Sphyrapicus	Sphyrapicus varius		SPECIES	Sphyrapicus varius (Linnaeus, 1766)	Sphyrapicus varius		US	Highbridge Park--S of Alexander Hamilton Bridge	New York	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.839043	-73.93483							2022-04-12T00:00:00	12	4	2022	2478605	2478605	HUMAN_OBSERVATION	CLO	EBIRD	OBS1390090214				CC_BY_4_0		obsr1337140			2023-08-25T15:22:52.551Z		CONTINENT_DERIVED_FROM_COORDINATES
4260075471	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1474362488	Animalia	Chordata	Aves	Passeriformes	Icteridae	Quiscalus	Quiscalus quiscula		SPECIES	Quiscalus quiscula (Linnaeus, 1758)	Quiscalus quiscula		US	Highbridge Park--S of Alexander Hamilton Bridge	New York	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.839043	-73.93483							2022-07-06T00:00:00	6	7	2022	2484155	2484155	HUMAN_OBSERVATION	CLO	EBIRD	OBS1474362488				CC_BY_4_0		obsr2091275			2023-08-25T15:54:51.577Z		CONTINENT_DERIVED_FROM_COORDINATES
4259970256	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ATL_NY:OBS1431718369	Animalia	Chordata	Aves	Passeriformes	Vireonidae	Vireo	Vireo gilvus		SPECIES	Vireo gilvus (Vieillot, 1808)	Vireo gilvus		US	Highbridge Park--S of Alexander Hamilton Bridge	New York	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.839043	-73.93483							2022-05-16T00:00:00	16	5	2022	2487446	2487446	HUMAN_OBSERVATION	CLO	EBIRD_ATL_NY	OBS1431718369				CC_BY_4_0		obsr1012275			2023-08-25T15:53:47.360Z		CONTINENT_DERIVED_FROM_COORDINATES
4259665806	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ATL_NY:OBS1407202630	Animalia	Chordata	Aves	Passeriformes	Parulidae	Setophaga	Setophaga coronata		SPECIES	Setophaga coronata (Linnaeus, 1766)	Setophaga coronata		US	Highbridge Park--S of Alexander Hamilton Bridge	New York	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.839043	-73.93483							2022-04-28T00:00:00	28	4	2022	7341805	7341805	HUMAN_OBSERVATION	CLO	EBIRD_ATL_NY	OBS1407202630				CC_BY_4_0		obsr1012275			2023-08-25T15:23:17.884Z		CONTINENT_DERIVED_FROM_COORDINATES
4259613090	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ATL_NY:OBS1413146955	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus fuscescens		SPECIES	Catharus fuscescens (Stephens, 1817)	Catharus fuscescens		US	Highbridge Park--S of Alexander Hamilton Bridge	New York	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.839043	-73.93483							2022-05-03T00:00:00	3	5	2022	2490804	2490804	HUMAN_OBSERVATION	CLO	EBIRD_ATL_NY	OBS1413146955				CC_BY_4_0		obsr1012275			2023-08-25T15:52:17.312Z		CONTINENT_DERIVED_FROM_COORDINATES
4259442322	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1526483218	Animalia	Chordata	Aves	Passeriformes	Parulidae	Geothlypis	Geothlypis trichas		SPECIES	Geothlypis trichas (Linnaeus, 1766)	Geothlypis trichas		US	Highbridge Park--N of Alexander Hamilton Bridge	New York	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.852894	-73.92612							2022-09-26T00:00:00	26	9	2022	2489670	2489670	HUMAN_OBSERVATION	CLO	EBIRD	OBS1526483218				CC_BY_4_0		obsr2227055			2023-08-25T15:54:43.359Z		CONTINENT_DERIVED_FROM_COORDINATES
4259401183	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1564036485	Animalia	Chordata	Aves	Passeriformes	Paridae	Baeolophus	Baeolophus bicolor		SPECIES	Baeolophus bicolor (Linnaeus, 1766)	Baeolophus bicolor		US	Highbridge Park--S of Alexander Hamilton Bridge	New York	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.839043	-73.93483							2022-11-15T00:00:00	15	11	2022	2487887	2487887	HUMAN_OBSERVATION	CLO	EBIRD	OBS1564036485				CC_BY_4_0		obsr907572			2023-08-25T15:25:32.070Z		CONTINENT_DERIVED_FROM_COORDINATES
4259285455	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ATL_NY:OBS1374969554	Animalia	Chordata	Aves	Passeriformes	Cardinalidae	Cardinalis	Cardinalis cardinalis		SPECIES	Cardinalis cardinalis (Linnaeus, 1758)	Cardinalis cardinalis		US	Highbridge Park--S of Alexander Hamilton Bridge	New York	PRESENT	5	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.839043	-73.93483							2022-03-26T00:00:00	26	3	2022	2490384	2490384	HUMAN_OBSERVATION	CLO	EBIRD_ATL_NY	OBS1374969554				CC_BY_4_0		obsr1012275			2023-08-25T15:51:11.130Z		CONTINENT_DERIVED_FROM_COORDINATES
4259196929	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1395425007	Animalia	Chordata	Aves	Passeriformes	Sturnidae	Sturnus	Sturnus vulgaris		SPECIES	Sturnus vulgaris Linnaeus, 1758	Sturnus vulgaris		US	Highbridge Park--S of Alexander Hamilton Bridge	New York	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.839043	-73.93483							2022-04-17T00:00:00	17	4	2022	9809229	9809229	HUMAN_OBSERVATION	CLO	EBIRD	OBS1395425007				CC_BY_4_0		obsr2895275			2023-08-25T15:52:21.562Z		CONTINENT_DERIVED_FROM_COORDINATES
