x,y,SVI,park,SocioEco,Minority
-73.95416709035628,40.81249947700825,0.25279998779296875,Morningside,0.08950000256299973,0.6960999965667725
-73.96250042365628,40.80416614370827,0.25279998779296875,Morningside,0.08950000256299973,0.6960999965667725
-73.95416709035628,40.80416614370827,0.25279998779296875,Morningside,0.08950000256299973,0.6960999965667725
-73.83750042415616,40.86249947680816,0.909600019454956,PelhamBaySouth,0.8467000126838684,0.47369998693466187
-73.82916709085616,40.86249947680816,0.8603000044822693,PelhamBaySouth,0.4781999886035919,0.87220001220703125
-73.82083375755616,40.86249947680816,0.8289999961853027,PelhamBaySouth,0.6284999847412109,0.7422000169754028
-73.81250042425614,40.86249947680816,0.7990000247955322,PelhamBaySouth,0.6305000185966492,0.9714999794960022
-73.80416709095614,40.86249947680816,0.7990000247955322,PelhamBaySouth,0.6305000185966492,0.9714999794960022
-73.83750042415616,40.85416614350818,0.87779998779296875,PelhamBaySouth,0.9179999828338623,0.9293000102043152
-73.82916709085616,40.85416614350818,0.582099974155426,PelhamBaySouth,0.4406999945640564,0.8533999919891357
-73.83750042415616,40.845832810208194,0.6043999791145325,PelhamBaySouth,0.4235999882221222,0.41100001335144043
-73.82916709085616,40.845832810208194,0.6043999791145325,PelhamBaySouth,0.4235999882221222,0.41100001335144043
-73.82083375755616,40.845832810208194,0.6894000172615051,PelhamBaySouth,0.7620000243186951,0.8216000199317932
-73.81250042425614,40.845832810208194,0.6894000172615051,PelhamBaySouth,0.7620000243186951,0.8216000199317932
-73.9791670902563,40.67083281090852,0.5527999997138977,Prospect,0.576200008392334,0.023900000378489494
-73.9708337569563,40.67083281090852,0.583899974822998,Prospect,0.6798999905586243,0.03530000150203705
-73.9625004236563,40.67083281090852,0.25,Prospect,0.29589998722076416,0.733299970626831
-73.9791670902563,40.66249947760854,0.5527999997138977,Prospect,0.576200008392334,0.023900000378489494
-73.9708337569563,40.66249947760854,0.7616999745368958,Prospect,0.6355999708175659,0.8604999780654907
-73.9625004236563,40.66249947760854,0.2922999858856201,Prospect,0.30889999866485596,0.6326000094413757
-73.9791670902563,40.654166144308554,0.3206000030040741,Prospect,0.21060000360012054,0.6075000166893005
-73.9708337569563,40.654166144308554,0.09700000286102295,Prospect,0.2240999937057495,0.5231000185012817
-73.9625004236563,40.654166144308554,0.4731000065803528,Prospect,0.4345000088214874,0.9301000237464905
-73.9791670902563,40.645832811008574,0.3206000030040741,Prospect,0.21060000360012054,0.6075000166893005
-73.9708337569563,40.645832811008574,0.09700000286102295,Prospect,0.2240999937057495,0.5231000185012817
-73.9625004236563,40.645832811008574,0.3116999864578247,Prospect,0.34709998965263367,0.9314000010490417
-73.88750042395621,40.82916614360822,0.2563000023365021,Soundview,0.33500000834465027,0.6399000287055969
-73.87916709065621,40.82916614360822,0.5113999843597412,Soundview,0.29670000076293945,0.930400013923645
-73.8708337573562,40.82916614360822,0.4131999909877777,Soundview,0.14300000667572021,0.7678999900817871
-73.8625004240562,40.82916614360822,0.26739999651908875,Soundview,0.31360000371932983,0.6884999871253967
-73.85416709075619,40.82916614360822,0.26739999651908875,Soundview,0.31360000371932983,0.6884999871253967
-73.88750042395621,40.82083281030824,0.8651000261306763,Soundview,0.8425999879837036,0.8806999921798706
-73.87916709065621,40.82083281030824,0.5113999843597412,Soundview,0.29670000076293945,0.930400013923645
-73.8708337573562,40.82083281030824,0.7840999960899353,Soundview,0.7282000184059143,0.7436000108718872
-73.8625004240562,40.82083281030824,0.4742000102996826,Soundview,0.36250001192092896,0.5304999947547913
-73.85416709075619,40.82083281030824,0.5841000080108643,Soundview,0.60589998960495,0.7727000117301941
-73.88750042395621,40.81249947700825,0.9854000210762024,Soundview,0.9502999782562256,0.9901999831199646
-73.87916709065621,40.81249947700825,0.9850000143051147,Soundview,0.9911999702453613,0.9797000288963318
-73.8708337573562,40.81249947700825,0.8514000177383423,Soundview,0.7993000149726868,0.5759000182151794
-73.8625004240562,40.81249947700825,0.4742000102996826,Soundview,0.36250001192092896,0.5304999947547913
-73.85416709075619,40.81249947700825,0.5841000080108643,Soundview,0.60589998960495,0.7727000117301941
-73.88750042395621,40.80416614370827,0.9854000210762024,Soundview,0.9502999782562256,0.9901999831199646
-73.87916709065621,40.80416614370827,0.9854000210762024,Soundview,0.9502999782562256,0.9901999831199646
-73.8625004240562,40.80416614370827,0.9544000029563904,Soundview,0.8901000022888184,0.9717000126838684
-73.85416709075619,40.80416614370827,0.6322000026702881,Soundview,0.5315999984741211,0.9046000242233276
-73.90416709055623,40.91249947660806,0.16290000081062317,Vancortlandt,0.15889999270439148,0.8945000171661377
-73.89583375725623,40.91249947660806,0.16290000081062317,Vancortlandt,0.15889999270439148,0.8945000171661377
-73.8708337573562,40.91249947660806,0.7171000242233276,Vancortlandt,0.5031999945640564,0.6043999791145325
-73.8625004240562,40.91249947660806,0.5983999967575073,Vancortlandt,0.2773999869823456,0.7997999787330627
-73.90416709055623,40.90416614330808,0.48840001225471497,Vancortlandt,0.7196000218391418,0.9297000169754028
-73.89583375725623,40.90416614330808,0.48840001225471497,Vancortlandt,0.7196000218391418,0.9297000169754028
-73.8708337573562,40.90416614330808,0.5489000082015991,Vancortlandt,0.7409999966621399,0.43160000443458557
-73.8625004240562,40.90416614330808,0.641700029373169,Vancortlandt,0.438400000333786,0.7156000137329102
-73.90416709055623,40.895832810008095,0.48840001225471497,Vancortlandt,0.7196000218391418,0.9297000169754028
-73.89583375725623,40.895832810008095,0.48840001225471497,Vancortlandt,0.7196000218391418,0.9297000169754028
-73.87916709065621,40.895832810008095,0.6103000044822693,Vancortlandt,0.8255000114440918,0.02710000053048134
-73.8708337573562,40.895832810008095,0.5489000082015991,Vancortlandt,0.7409999966621399,0.43160000443458557
-73.8625004240562,40.895832810008095,0.2896000146865845,Vancortlandt,0.259799987077713,0.8032000064849854
-73.90416709055623,40.88749947670811,0.48840001225471497,Vancortlandt,0.7196000218391418,0.9297000169754028
-73.89583375725623,40.88749947670811,0.34929999709129333,Vancortlandt,0.09369999915361404,0.6762999892234802
-73.88750042395621,40.88749947670811,0.7141000032424927,Vancortlandt,0.4691999852657318,0.8693000078201294
-73.87916709065621,40.88749947670811,0.9872999787330627,Vancortlandt,0.9945999979972839,0.8888000249862671
-73.8708337573562,40.88749947670811,0.9872999787330627,Vancortlandt,0.9945999979972839,0.8888000249862671
-73.8625004240562,40.88749947670811,0.2896000146865845,Vancortlandt,0.259799987077713,0.8032000064849854
-73.90416709055623,40.87916614340813,0.34929999709129333,Vancortlandt,0.09369999915361404,0.6762999892234802
-73.89583375725623,40.87916614340813,0.34929999709129333,Vancortlandt,0.09369999915361404,0.6762999892234802
-73.88750042395621,40.87916614340813,0.7141000032424927,Vancortlandt,0.4691999852657318,0.8693000078201294
-73.87916709065621,40.87916614340813,0.6656000018119812,Vancortlandt,0.5669999718666077,0.853600025177002
-73.8708337573562,40.87916614340813,0.6656000018119812,Vancortlandt,0.5669999718666077,0.853600025177002
-73.8625004240562,40.87916614340813,0.557699978351593,Vancortlandt,0.5220000147819519,0.8342000246047974
